"game_id","date_played","home","home_score","visitor","visitor_score","event","period_id","time","situation","game_winning","penalty_shot","x_location","y_location","scoring_team","goal.scorer","assist1","assist2"
24281,2019-11-27,"FLNT",3,"SAG",8,"goal",2,"13:35","EV",0,0,624,174,"FLNT","Emmet Pierce","Ty Dellandrea","Braeden Kressler"
24281,2019-11-27,"FLNT",3,"SAG",8,"goal",2,"17:11","EV",0,0,66,186,"SAG","Davis (T-Bone) Codd","Mason Millman","Camaryn Baber"
24281,2019-11-27,"FLNT",3,"SAG",8,"goal",2,"18:28","EV",0,0,109,155,"SAG","Cole Perfetti",NA,NA
24281,2019-11-27,"FLNT",3,"SAG",8,"goal",3,"10:09","SH",0,0,631,161,"SAG","Cole Perfetti",NA,NA
24281,2019-11-27,"FLNT",3,"SAG",8,"goal",3,"16:35","EV",0,0,624,194,"SAG","Ethan Cardwell","Cole Perfetti","Ilya Solovyov"
24296,2019-11-30,"FLNT",1,"LDN",4,"goal",2,"14:13","SH",0,0,57,165,"LDN","Josh Nelson","Alec Regula",NA
24296,2019-11-30,"FLNT",1,"LDN",4,"goal",3,"14:42","EV",1,0,633,191,"LDN","Antonio Stranges","Sahil Panwar",NA
24296,2019-11-30,"FLNT",1,"LDN",4,"goal",3,"17:03","EV",0,0,644,183,"LDN","Jonathan Gruden","Connor McMichael","Liam Foudy"
24296,2019-11-30,"FLNT",1,"LDN",4,"goal",3,"18:38","EV",0,0,610,204,"LDN","Antonio Stranges","Kirill Steklov",NA
24296,2019-11-30,"FLNT",1,"LDN",4,"goal",3,"19:34","EV",0,0,73,189,"FLNT","Connor Roberts","Cody Morgan","Evgeniy Oksentyuk"
24301,2019-12-01,"FLNT",5,"SAR",3,"goal",1,"13:06","EV",0,0,624,182,"SAR","Sam Bitten","Ryan Roth","Jamieson Rees"
24301,2019-12-01,"FLNT",5,"SAR",3,"goal",2,"5:49","PP",0,0,96,129,"SAR","Jacob Perreault","Jamieson Rees","Ryan McGregor"
24301,2019-12-01,"FLNT",5,"SAR",3,"goal",2,"9:04","EV",0,0,606,184,"FLNT","Connor Roberts","Dennis Busby","Jake Durham"
24301,2019-12-01,"FLNT",5,"SAR",3,"goal",2,"14:44","EV",0,0,486,283,"FLNT","Vladislav Kolyachonok","Emmet Pierce","Brennan Othmann"
24301,2019-12-01,"FLNT",5,"SAR",3,"goal",3,"7:55","EV",0,0,232,88,"FLNT","Vladislav Kolyachonok","Brennan Othmann","Riley McCourt"
24301,2019-12-01,"FLNT",5,"SAR",3,"goal",3,"14:33","PP",1,0,178,163,"FLNT","Jake Durham","Evgeniy Oksentyuk",NA
24301,2019-12-01,"FLNT",5,"SAR",3,"goal",3,"17:58","PP",0,0,646,150,"SAR","Jacob Perreault","Sean Josling",NA
24301,2019-12-01,"FLNT",5,"SAR",3,"goal",3,"19:51","EN",0,0,54,178,"FLNT","Jack Phibbs","Connor Roberts","Vladislav Kolyachonok"
24308,2019-12-05,"BAR",2,"FLNT",5,"goal",1,"4:57","EV",0,0,621,43,"FLNT","Jack Phibbs","Emmet Pierce","Zacharie Giroux"
24308,2019-12-05,"BAR",2,"FLNT",5,"goal",1,"13:25","EV",0,0,606,177,"FLNT","Ty Dellandrea","Cody Morgan","Dennis Busby"
24308,2019-12-05,"BAR",2,"FLNT",5,"goal",1,"15:51","PP",1,0,567,287,"FLNT","Ty Dellandrea","Riley McCourt","Cody Morgan"
24308,2019-12-05,"BAR",2,"FLNT",5,"goal",2,"10:17","EV",0,0,616,137,"BAR","Matej Pekar","Trey Zagrzebski",NA
24308,2019-12-05,"BAR",2,"FLNT",5,"goal",2,"14:15","EV",0,0,91,214,"FLNT","Cody Morgan","Jack Wismer","Ty Dellandrea"
24308,2019-12-05,"BAR",2,"FLNT",5,"goal",2,"17:18","EV",0,0,618,199,"BAR","Tyson Foerster","Aidan Brown","Jack York"
24308,2019-12-05,"BAR",2,"FLNT",5,"goal",3,"18:31","EN",0,0,622,179,"FLNT","Ty Dellandrea","Cody Morgan","Jack Wismer"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",1,"4:04","EV",0,0,636,156,"SBY","Blake Murray","Owen Robinson","Quinton Byfield"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",1,"8:10","EV",0,0,647,211,"SBY","Owen Robinson","Quinton Byfield","Isaak Phillips"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",1,"14:41","EV",0,0,84,197,"FLNT","Owen Lalonde","Jack Wismer","Ty Dellandrea"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",1,"15:44","EV",0,0,542,132,"SBY","David Levin","Blake Murray","Emmett Serensits"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",1,"16:08","PP",0,0,601,290,"SBY","David Levin","Quinton Byfield","Kalle Loponen"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",2,"12:26","EV",0,0,100,116,"SBY","Landon McCallum","Emmett Serensits","Quinton Byfield"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",2,"15:15","EV",0,0,508,208,"FLNT","Ty Dellandrea","Jack Wismer","Jack Harper"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",2,"16:20","PP",0,0,512,70,"FLNT","Connor Roberts","Ty Dellandrea",NA
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",3,"5:24","EV",1,0,643,144,"SBY","Chase Stillman","David Levin","Shane Bulitka"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",3,"11:32","EV",0,0,65,136,"FLNT","Riley McCourt","Emmet Pierce","Zacharie Giroux"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",3,"15:09","EV",0,0,62,164,"FLNT","Cody Morgan","Jack Wismer","Dennis Busby"
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",3,"18:29","EN.SH",0,0,618,183,"SBY","Macauley Carson","Shane Bulitka",NA
24319,2019-12-06,"SBY",8,"FLNT",5,"goal",3,"18:58","EN.SH",0,0,652,165,"SBY","Quinton Byfield","Shane Bulitka","Liam Ross"
24329,2019-12-08,"NB",3,"FLNT",5,"goal",1,"7:03","EV",0,0,55,143,"FLNT","Zacharie Giroux",NA,NA
24329,2019-12-08,"NB",3,"FLNT",5,"goal",1,"18:30","EV",0,0,624,276,"NB","Brandon Coe","Brad Chenier","Luke Moncada"
24329,2019-12-08,"NB",3,"FLNT",5,"goal",2,"1:32","EV",0,0,74,139,"NB","Brandon Coe","Luke Moncada","Braden Henderson"
24329,2019-12-08,"NB",3,"FLNT",5,"goal",2,"7:50","PP",0,0,545,84,"FLNT","Ty Dellandrea","Cody Morgan","Riley McCourt"
24329,2019-12-08,"NB",3,"FLNT",5,"goal",2,"15:12","EV",0,0,628,202,"FLNT","Ethan Keppen","Ty Dellandrea","Jack Wismer"
24329,2019-12-08,"NB",3,"FLNT",5,"goal",3,"5:50","EV",1,0,46,215,"FLNT","Ty Dellandrea","Jack Wismer","Cody Morgan"
24329,2019-12-08,"NB",3,"FLNT",5,"goal",3,"10:34","EV",0,0,649,146,"NB","Luke Moncada","Brad Chenier","James Mayotte"
24329,2019-12-08,"NB",3,"FLNT",5,"goal",3,"17:41","PP",0,0,71,161,"FLNT","Jake Durham","Cody Morgan","Ty Dellandrea"
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",1,"0:53","EV",0,0,645,209,"SAG","Damien Giroux","Danny Katic","DJ Busdeker"
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",1,"2:30","EV",0,0,643,160,"SAG","Camaryn Baber",NA,NA
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",1,"5:04","PP",0,0,69,173,"FLNT","Ethan Keppen","Dennis Busby","Owen Lalonde"
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",1,"9:40","PP",0,0,593,240,"SAG","Cole Perfetti","DJ Busdeker","Damien Giroux"
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",1,"19:56","EV",0,0,90,127,"FLNT","Brennan Othmann","Connor Roberts",NA
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",2,"12:25","EV",0,0,66,127,"SAG","Danny Katic","Cole Coskey",NA
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",2,"15:15","EV",0,0,647,156,"FLNT","Jake Durham","Connor Roberts","Brennan Othmann"
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",2,"17:52","EV",0,0,635,194,"FLNT","Jack Phibbs","Brennan Othmann",NA
24339,2019-12-13,"FLNT",4,"SAG",5,"goal",3,"19:22","EV",1,0,630,199,"SAG","Cole Coskey","Cole Perfetti",NA
24352,2019-12-14,"SAG",5,"FLNT",3,"goal",1,"8:31","EV",0,0,600,175,"FLNT","Ethan Keppen","Jack Wismer","Riley McCourt"
24352,2019-12-14,"SAG",5,"FLNT",3,"goal",1,"10:13","EV",0,0,113,310,"SAG","Cole Perfetti","Reilly Webb","Damien Giroux"
24352,2019-12-14,"SAG",5,"FLNT",3,"goal",1,"15:55","EV",0,0,72,152,"SAG","Cole Perfetti","Mitchell Smith","Reilly Webb"
24352,2019-12-14,"SAG",5,"FLNT",3,"goal",2,"13:28","PP",0,0,123,258,"FLNT","Cody Morgan","Riley McCourt","Jake Durham"
24352,2019-12-14,"SAG",5,"FLNT",3,"goal",2,"14:26","EV",0,0,660,198,"SAG","DJ Busdeker","Ethan Cardwell","Danny Katic"
24352,2019-12-14,"SAG",5,"FLNT",3,"goal",3,"4:28","EV",0,0,646,151,"FLNT","Brennan Othmann","Riley McCourt","Connor Roberts"
24352,2019-12-14,"SAG",5,"FLNT",3,"goal",3,"16:23","EV",1,0,117,129,"SAG","Cole Coskey","Mitchell Smith","Danil Antropov"
24352,2019-12-14,"SAG",5,"FLNT",3,"goal",3,"18:52","EN",0,0,145,167,"SAG","Damien Giroux",NA,NA
24375,2019-12-28,"FLNT",4,"SAR",1,"goal",1,"4:56","EV",0,0,98,116,"FLNT","Evgeniy Oksentyuk","Jake Durham","Riley McCourt"
24375,2019-12-28,"FLNT",4,"SAR",1,"goal",1,"12:58","EV",1,0,59,191,"FLNT","Jack Wismer","Ethan Keppen","Dennis Busby"
24375,2019-12-28,"FLNT",4,"SAR",1,"goal",1,"18:47","EV",0,0,77,142,"FLNT","Brennan Othmann","Emmet Pierce","Owen Lalonde"
24375,2019-12-28,"FLNT",4,"SAR",1,"goal",2,"17:13","SH",0,0,602,220,"FLNT","Jack Wismer","Ethan Keppen","Riley McCourt"
24375,2019-12-28,"FLNT",4,"SAR",1,"goal",2,"19:41","EV",0,0,65,206,"SAR","Brayden Guy","Nolan Dillingham","Ty Voit"
24383,2019-12-29,"FLNT",2,"WSR",5,"goal",1,"10:14","EV",0,0,632,210,"WSR","Connor Corcoran","Jean-Luc Foudy",NA
24383,2019-12-29,"FLNT",2,"WSR",5,"goal",1,"12:14","PP",0,0,108,125,"FLNT","Evgeniy Oksentyuk","Riley McCourt","Jake Durham"
24383,2019-12-29,"FLNT",2,"WSR",5,"goal",1,"15:07","EV",0,0,650,198,"WSR","Cole Purboo","Thomas Stevenson","Connor Corcoran"
24383,2019-12-29,"FLNT",2,"WSR",5,"goal",2,"15:57","EV",1,0,63,220,"WSR","Kyle McDonald","Connor Corcoran","Pasquale Zito"
24383,2019-12-29,"FLNT",2,"WSR",5,"goal",3,"3:25","EV",0,0,217,168,"FLNT","Dennis Busby","Evgeniy Oksentyuk","Riley McCourt"
24383,2019-12-29,"FLNT",2,"WSR",5,"goal",3,"8:25","EV",0,0,570,165,"WSR","Wyatt Johnston","Tyler Angle","Egor Afanasyev"
24383,2019-12-29,"FLNT",2,"WSR",5,"goal",3,"19:52","EN",0,0,614,180,"WSR","Egor Afanasyev","Chris Playfair",NA
24398,2019-12-31,"WSR",5,"FLNT",2,"goal",1,"7:18","EV",0,0,634,172,"WSR","Cole Purboo","Egor Afanasyev","Louka Henault"
24398,2019-12-31,"WSR",5,"FLNT",2,"goal",1,"11:40","EV",0,0,558,241,"WSR","Will Cuylle","Tyler Angle","Luke Boka"
24398,2019-12-31,"WSR",5,"FLNT",2,"goal",1,"16:38","EV",1,0,583,187,"WSR","Curtis Douglas","Wyatt Johnston","Dylan Robinson"
24398,2019-12-31,"WSR",5,"FLNT",2,"goal",2,"4:52","EV",0,0,603,210,"FLNT","Jack Phibbs","Emmet Pierce","Evgeniy Oksentyuk"
24398,2019-12-31,"WSR",5,"FLNT",2,"goal",2,"10:39","EV",0,0,64,192,"WSR","Egor Afanasyev","Wyatt Johnston",NA
24398,2019-12-31,"WSR",5,"FLNT",2,"goal",3,"2:35","EV",0,0,82,60,"FLNT","Cody Morgan","Riley McCourt","Evgeniy Oksentyuk"
24398,2019-12-31,"WSR",5,"FLNT",2,"goal",3,"18:29","EN",0,0,644,177,"WSR","Tyler Angle","Will Cuylle","Egor Afanasyev"
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",1,"19:33","EV",0,0,207,221,"FLNT","Riley McCourt","Evgeniy Oksentyuk","Connor Roberts"
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",1,"19:46","EV",0,0,567,208,"OSH","Brett Harrison","Daniel Michaud","Giovanni Vallati"
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",2,"5:08","EV",0,0,76,99,"OSH","Ty Tullio","Allan McShane","Giovanni Vallati"
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",2,"8:31","EV",0,0,579,109,"FLNT","Evgeniy Oksentyuk","Cody Morgan",NA
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",2,"15:16","EV",0,0,110,192,"OSH","Dawson McKinney","Jacob Winterton",NA
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",3,"2:26","EV",0,0,51,182,"FLNT","Emmet Pierce","Jack Wismer","Riley McCourt"
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",3,"6:15","EV",0,0,162,194,"FLNT","Jack Wismer",NA,NA
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",3,"6:32","EV",0,0,569,127,"OSH","Brett Neumann","Serron Noel",NA
24403,2020-01-03,"FLNT",5,"OSH",4,"goal",4,"1:27","EV",1,0,115,180,"FLNT","Dennis Busby","Cody Morgan","Evgeniy Oksentyuk"
24412,2020-01-04,"FLNT",3,"LDN",4,"goal",1,"10:22","EV",0,0,583,143,"LDN","Billy Moskal","Antonio Stranges","Stuart Rolofs"
24412,2020-01-04,"FLNT",3,"LDN",4,"goal",2,"10:19","EV",0,0,648,193,"FLNT","Connor Roberts","Riley McCourt","Emmet Pierce"
24412,2020-01-04,"FLNT",3,"LDN",4,"goal",2,"11:22","EV",0,0,480,320,"FLNT","Ethan Keppen","Owen Lalonde","Connor Roberts"
24412,2020-01-04,"FLNT",3,"LDN",4,"goal",2,"12:27","EV",0,0,635,163,"FLNT","Evgeniy Oksentyuk","Cody Morgan","Vladislav Kolyachonok"
24412,2020-01-04,"FLNT",3,"LDN",4,"goal",2,"13:18","EV",0,0,162,231,"LDN","Jonathan Gruden","Nathan Dunkley",NA
24412,2020-01-04,"FLNT",3,"LDN",4,"goal",3,"5:46","EV",0,0,608,223,"LDN","Jonathan Gruden","Luke Evangelista","Ben Roger"
24412,2020-01-04,"FLNT",3,"LDN",4,"goal",4,"4:06","EV",1,0,643,164,"LDN","Luke Evangelista","Josh Nelson",NA
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",1,"4:00","EV",0,0,609,244,"FLNT","Emmet Pierce","Vladislav Kolyachonok","Owen Lalonde"
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",1,"6:32","EV",0,0,97,109,"SAG","Cole Coskey","Cole Perfetti",NA
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",1,"10:36","EV",0,0,598,115,"FLNT","Riley Piercey","Jack Wismer",NA
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",1,"11:27","EV",0,0,115,127,"SAG","Jake Goldowski","DJ Busdeker","Danil Antropov"
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",2,"6:59","EV",0,0,91,115,"FLNT","Evgeniy Oksentyuk","Brennan Othmann","Owen Lalonde"
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",2,"7:39","EV",0,0,523,31,"SAG","Mason Millman","Danny Katic","Danil Antropov"
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",2,"13:19","EV",0,0,224,78,"FLNT","Riley Piercey","Jake Durham","Tyler Deline"
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",2,"18:53","EV",0,0,608,256,"SAG","DJ Busdeker",NA,NA
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",3,"7:20","PP",0,0,569,287,"FLNT","Evgeniy Oksentyuk","Vladislav Kolyachonok","Jack Wismer"
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",3,"12:34","EV",1,0,566,195,"FLNT","Connor Roberts","Jake Durham",NA
24425,2020-01-08,"SAG",5,"FLNT",6,"goal",3,"15:44","PP",0,0,114,190,"SAG","Danny Katic","Mason Millman","Cole Coskey"
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",1,"14:21","SH",0,0,620,141,"SAG","Damien Giroux","Ilya Solovyov",NA
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",1,"17:04","EV",0,0,566,283,"SAG","Jake Goldowski","Danil Antropov","Danny Katic"
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",1,"19:21","PP",0,0,65,195,"FLNT","Jack Wismer","Ty Dellandrea","Riley McCourt"
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",2,"3:31","EV",0,0,121,217,"SAG","Damien Giroux","Ryan Suzuki",NA
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",2,"4:17","EV",0,0,655,199,"FLNT","Ethan Keppen","Riley Piercey","Brennan Othmann"
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",2,"7:47","PP",0,0,595,118,"FLNT","Jack Wismer","Evgeniy Oksentyuk","Tyler Tucker"
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",2,"10:51","EV",0,0,99,136,"SAG","Cole Coskey","Cole Perfetti",NA
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",2,"16:48","EV",1,0,166,134,"SAG","Cole Coskey","Ryan Suzuki","Cole Perfetti"
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",3,"5:45","EV",0,0,597,243,"SAG","Davis Codd","Blade Jenkins","Damien Giroux"
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",3,"15:40","EV",0,0,115,248,"FLNT","Vladislav Kolyachonok","Evgeniy Oksentyuk","Ty Dellandrea"
24431,2020-01-10,"FLNT",4,"SAG",7,"goal",3,"17:37","EN",0,0,306,35,"SAG","Danny Katic",NA,NA
24441,2020-01-11,"FLNT",4,"WSR",3,"goal",1,"12:49","EV",0,0,50,190,"FLNT","Evgeniy Oksentyuk","Ty Dellandrea","Jack Wismer"
24441,2020-01-11,"FLNT",4,"WSR",3,"goal",1,"15:31","EV",0,0,596,154,"WSR","Luke Boka","Will Cuylle","Connor Corcoran"
24441,2020-01-11,"FLNT",4,"WSR",3,"goal",1,"18:26","EV",0,0,94,170,"FLNT","Cody Morgan",NA,NA
24441,2020-01-11,"FLNT",4,"WSR",3,"goal",2,"2:37","EV",0,0,649,184,"FLNT","Jake Durham","Riley McCourt","Cody Morgan"
24441,2020-01-11,"FLNT",4,"WSR",3,"goal",2,"13:48","EV",0,0,71,178,"WSR","Jean-Luc Foudy",NA,NA
24441,2020-01-11,"FLNT",4,"WSR",3,"goal",3,"7:49","EV",0,0,565,130,"WSR","Connor Corcoran","Jean-Luc Foudy","Louka Henault"
24441,2020-01-11,"FLNT",4,"WSR",3,"goal",4,"3:05","SH",1,0,61,174,"FLNT","Ty Dellandrea",NA,NA
24459,2020-01-17,"OTT",5,"FLNT",4,"goal",1,"17:53","EV",0,0,613,182,"FLNT","Brennan Othmann","Vladislav Kolyachonok","Cody Morgan"
24459,2020-01-17,"OTT",5,"FLNT",4,"goal",2,"0:32","EV",0,0,515,275,"OTT","Mitchell Hoelscher",NA,NA
24459,2020-01-17,"OTT",5,"FLNT",4,"goal",2,"7:59","PP",0,0,608,168,"OTT","Jack Quinn","Joseph Garreffa",NA
24459,2020-01-17,"OTT",5,"FLNT",4,"goal",2,"11:13","EV",0,0,643,145,"OTT","Marco Rossi","Joseph Garreffa",NA
24459,2020-01-17,"OTT",5,"FLNT",4,"goal",2,"15:21","EV",0,0,47,216,"FLNT","Braeden Kressler","Riley McCourt","Jack Phibbs"
24459,2020-01-17,"OTT",5,"FLNT",4,"goal",2,"17:00","EV",0,0,50,205,"FLNT","Evgeniy Oksentyuk","Ty Dellandrea",NA
24459,2020-01-17,"OTT",5,"FLNT",4,"goal",3,"14:57","PP",0,0,47,142,"OTT","Joseph Garreffa","Jack Quinn","Noel Hoefenmayer"
24459,2020-01-17,"OTT",5,"FLNT",4,"goal",3,"18:33","PP",0,0,519,59,"FLNT","Jake Durham","Tyler Tucker",NA
24467,2020-01-18,"PBO",2,"FLNT",0,"goal",1,"8:58","EV",1,0,611,110,"PBO","Nick Robertson","Semyon Der-Arguchintsev","Akil Thomas"
24467,2020-01-18,"PBO",2,"FLNT",0,"goal",1,"13:36","EV",0,0,652,255,"PBO","Semyon Der-Arguchintsev","Akil Thomas",NA
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",1,"12:29","PP",0,0,121,108,"FLNT","Riley McCourt","Ty Dellandrea",NA
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",1,"16:24","EV",0,0,126,190,"FLNT","Jake Durham","Dennis Busby","Riley Piercey"
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",2,"1:38","EV",0,0,59,179,"KGN","Shane Wright","Martin Chromiak","Zayde Wisdom"
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",2,"4:21","EV",0,0,91,203,"KGN","Martin Chromiak","Shane Wright",NA
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",2,"10:37","EV",0,0,84,146,"KGN","Francesco Arcuri","Lucas Rowe","Braden Haché"
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",2,"14:12","EV",0,0,119,217,"KGN","Kallaway Mercer","Francesco Arcuri",NA
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",2,"15:29","EV",0,0,627,180,"FLNT","Ty Dellandrea","Jake Durham",NA
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",2,"19:44","EV",0,0,617,189,"FLNT","Ty Dellandrea","Jake Durham","Owen Lalonde"
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",3,"3:22","PP",0,0,78,192,"FLNT","Ethan Keppen","Cody Morgan",NA
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",3,"7:09","EV",1,0,96,161,"FLNT","Tyler Tucker","Ty Dellandrea","Riley Piercey"
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",3,"7:46","EV",0,0,93,194,"FLNT","Ethan Keppen","Cody Morgan","Dennis Busby"
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",3,"10:19","EV",0,0,531,171,"KGN","Jakob Brahaney","Vitali Pinchuk","Dustin Hutton"
24471,2020-01-19,"KGN",5,"FLNT",8,"goal",3,"15:15","EV",0,0,131,117,"FLNT","Riley Piercey","Jake Durham","Ty Dellandrea"
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",1,"0:19","EV",0,0,621,154,"FLNT","Jake Durham","Riley Piercey","Owen Lalonde"
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",1,"4:15","EV",0,0,619,162,"FLNT","Riley Piercey","Tyler Tucker",NA
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",1,"5:05","EV",0,0,94,247,"SOO","Joe Carroll","Jaden Peca",NA
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",1,"8:13","EV",0,0,551,84,"FLNT","Ty Dellandrea","Jake Durham",NA
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",1,"18:08","EV",0,0,50,207,"SOO","Joe Carroll","Robert Calisti","Billy Constantinou"
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",2,"2:15","EV",0,0,583,308,"SOO","Joe Carroll","Ryan O'Rourke","Jaromir Pytlik"
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",2,"19:30","PS",0,1,NA,NA,"FLNT","Jack Phibbs",NA,NA
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",3,"0:37","EV",1,0,602,164,"FLNT","Ty Dellandrea","Jake Durham","Owen Lalonde"
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",3,"14:36","EV",0,0,50,150,"SOO","Jaromir Pytlik","Ryan O'Rourke","Zack Trott"
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",3,"17:04","EV",0,0,594,98,"FLNT","Riley Piercey","Ty Dellandrea","Vladislav Kolyachonok"
24477,2020-01-22,"SOO",4,"FLNT",7,"goal",3,"19:02","EN",0,0,316,20,"FLNT","Tyler Tucker","Ty Dellandrea","Riley Piercey"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",1,"11:19","EV",0,0,70,176,"FLNT","Jack Wismer","Ethan Keppen","Owen Lalonde"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",1,"16:04","SH",0,0,71,158,"FLNT","Ethan Keppen","Jack Wismer",NA
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",1,"17:06","EV",0,0,48,156,"FLNT","Brennan Othmann",NA,NA
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",2,"2:21","EV",0,0,72,168,"GUE","Cam Hillis","Pavel Gogolev","Eric Uba"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",2,"5:00","EV",0,0,74,157,"GUE","Eric Uba","Daniil Chayka","Martin Has"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",2,"11:28","EV",0,0,105,168,"GUE","Andrei Bakanov","Fedor Gordeev","Ben McFarlane"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",2,"17:55","PP",0,0,143,53,"GUE","Pavel Gogolev","Fedor Gordeev","Cam Hillis"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",3,"3:17","PP",0,0,621,45,"GUE","Eric Uba","Cam Hillis","Fedor Gordeev"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",3,"5:24","PP",0,0,51,126,"FLNT","Riley McCourt","Evgeniy Oksentyuk",NA
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",3,"14:32","EV",0,0,68,158,"FLNT","Riley Piercey","Jake Durham","Ty Dellandrea"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",3,"17:13","EV",1,0,51,199,"FLNT","Ty Dellandrea","Jake Durham","Riley Piercey"
24484,2020-01-24,"GUE",5,"FLNT",7,"goal",3,"19:17","EN",0,0,88,207,"FLNT","Ty Dellandrea","Jack Phibbs","Jake Durham"
24492,2020-01-25,"FLNT",4,"GUE",1,"goal",1,"2:57","PP",0,0,76,235,"FLNT","Ty Dellandrea",NA,NA
24492,2020-01-25,"FLNT",4,"GUE",1,"goal",2,"10:32","EV",1,0,587,175,"FLNT","Evgeniy Oksentyuk","Riley McCourt","Cody Morgan"
24492,2020-01-25,"FLNT",4,"GUE",1,"goal",3,"5:05","EV",0,0,113,132,"FLNT","Ty Dellandrea","Riley Piercey",NA
24492,2020-01-25,"FLNT",4,"GUE",1,"goal",3,"7:30","SH",0,0,645,150,"GUE","Ben McFarlane",NA,NA
24492,2020-01-25,"FLNT",4,"GUE",1,"goal",3,"19:56","EN",0,0,357,344,"FLNT","Connor Roberts","Ty Dellandrea","Riley McCourt"
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",1,"2:03","EV",0,0,62,152,"FLNT","Connor Roberts","Brennan Othmann","Evgeniy Oksentyuk"
